source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error
3374836252947269888,90.97993942986818,20.138441150108694,0.7635539712812923,0.12187944,4.5121093,4.6694283,4.2037134,0.46571493,0.15731907,0.30839586,,
3429829048565502848,89.49856114377457,25.953902795771025,0.8614699648345876,0.17895156,4.7625966,4.7233915,4.8042736,-0.08088207,-0.039205074,-0.041677,,
3427962936819149824,89.23383158385656,24.24968210795231,0.5311144968916315,0.03226936,5.8762817,6.106418,5.4494615,0.6569567,0.2301364,0.42682028,,
3399135872241463808,86.29800405119323,18.704354180371073,0.754730737224429,0.07622171,6.107631,6.9132724,5.226769,1.6865034,0.8056412,0.88086224,11.112896,0.35911965
3404384322275638016,84.81177915558891,23.323343593434632,0.7589554650425566,0.030614372,6.678325,7.7791386,5.650781,2.1283574,1.1008134,1.027544,9.204568,0.20748511
3428532105884757632,86.30720406885953,24.420104432910847,0.8481502691268293,0.034108322,6.811749,8.546803,5.608303,2.9385004,1.7350545,1.2034459,,
3423087908418163072,88.90767859780729,20.46896889068349,0.8664391214345718,0.024830868,6.904011,7.916878,5.9163175,2.0005608,1.0128675,0.9876933,15.407873,0.2289537
3401289987317420416,82.77102396308788,20.189153026383877,0.8505303331276772,0.030005544,6.9200573,8.44148,5.719305,2.7221746,1.5214224,1.2007523,8.430788,0.9156827
3424656293035086208,90.28187905926232,23.30484775313168,0.4931804530982667,0.021779224,7.148981,7.5180736,6.573708,0.9443655,0.36909246,0.57527304,,
3397912493755048448,84.16139574278755,18.937052619833587,0.9756908142515636,0.023102045,7.389302,8.057624,6.597544,1.4600797,0.6683221,0.7917576,-8.458039,0.1745895
3402983608883878016,83.91883273030244,21.403216892388098,0.5456454172073251,0.030750202,7.496802,7.5702705,7.292832,0.27743864,0.073468685,0.20396996,,
3403604253136744960,83.15275479734666,20.917761053424794,0.918066454045284,0.022048663,7.5119333,8.685688,6.446269,2.239419,1.1737547,1.0656643,25.001432,0.24386324
3399115531276230656,85.50018885471148,18.540814984754583,0.7121891530055343,0.041360278,7.5168343,9.845576,6.1417723,3.703804,2.328742,1.375062,,
3427591301886790400,86.16217557652715,23.020811879332886,0.7780727050789322,0.0318926,7.529057,8.492586,6.563644,1.9289422,0.9635291,0.9654131,9.298709,0.2040804
3441336228026037248,85.46826289800282,26.25868658935312,0.912998486240855,0.023668911,7.635294,8.586036,6.676939,1.9090967,0.95074177,0.95835495,16.774956,0.19343753
3423699786637900160,90.79885118426304,22.342567070310054,0.9604241036354784,0.060105186,7.6672463,8.445118,6.808342,1.636776,0.7778716,0.85890436,8.589195,1.0900294
3398822751945120128,88.0950752415222,19.149700823579217,0.3787425642730726,0.02402366,7.686237,8.0885515,7.068511,1.0200405,0.40231466,0.61772585,,
3404272618766739456,84.3883946583383,22.96803045833564,0.7423942383607305,0.022401383,7.781436,8.829502,6.7745233,2.0549788,1.0480661,1.0069127,14.871991,0.17601992
3423966516992457984,88.21275444443987,21.64058161108853,0.7958042693891887,0.04544325,7.804759,9.603479,6.522051,3.0814285,1.7987204,1.2827082,11.032736,0.25512764
3415082432974944768,77.82447807799683,22.116869922429338,0.4912174203693261,0.028997598,7.808223,8.274342,7.149176,1.1251655,0.4661188,0.65904665,17.08356,0.40107077
3429722121064105600,90.26606484492584,25.891519520532178,0.7473885058326885,0.029256785,7.8596334,9.295944,6.6914377,2.6045065,1.4363108,1.1681957,18.68942,0.23571262
3422793166284141568,90.07170370308765,20.055317980302945,0.9236508357084935,0.052138213,7.9324408,8.840876,6.9961066,1.844769,0.90843487,0.93633413,-9.8322935,4.878053
3398383973788673024,86.41887565024105,18.65688352073927,0.8261683815402833,0.023320442,7.9512544,8.342028,7.369637,0.97239065,0.3907733,0.58161736,-3.6721156,2.7428443
3398998192769707264,89.23023376815627,20.108688204916117,0.35199502018173573,0.02536871,8.023889,9.497363,6.85176,2.6456032,1.4734745,1.1721287,18.165873,0.19121695
3424657152028541312,90.27445794329955,23.338985293112284,0.4591741785740388,0.02810474,8.055546,8.384508,7.520394,0.8641143,0.32896233,0.53515196,,
3428847523984540800,86.03229880230371,25.373790598959413,0.8269354821286277,0.0472682,8.067821,9.2456665,6.978736,2.2669306,1.177846,1.0890846,6.9760284,2.4847643
3428074399809555072,89.12631780113969,25.04077848102953,0.9833251549921774,0.029468207,8.080438,8.915372,7.1859584,1.7294135,0.83493423,0.8944793,26.10455,0.21209005
3442722162432553216,83.6629149554835,28.051029536246602,0.7024172833036202,0.031081961,8.080583,8.22459,7.780447,0.4441433,0.14400768,0.3001356,,
3348170106680271104,86.3605369280674,15.512589542276164,0.5575770454629126,0.025744887,8.101679,9.660133,6.927459,2.7326746,1.5584545,1.1742201,,
3398880716823578368,87.535193932812,19.16611173303772,0.5368719230342248,0.025974218,8.138368,8.510698,7.557469,0.9532294,0.37233067,0.58089876,,
3398451937352865280,87.63637239759396,18.93142783006197,0.6334265860611076,0.031723592,8.138819,10.010441,6.8379645,3.1724763,1.8716221,1.3008542,20.655975,0.17090723
3442370146913065216,82.58069429035167,27.71821897889668,0.8877495149659708,0.024559895,8.148556,9.636624,6.964058,2.6725664,1.4880686,1.1844978,3.746778,0.39948007
3402465124728924800,81.4745342531015,21.785906949247963,0.7680616654870505,0.02985978,8.191812,8.978482,7.319771,1.6587114,0.7866707,0.87204075,0.59113646,0.25727367
3442520127170919168,84.16583115929369,27.91173571614335,0.8429379516249632,0.027862247,8.204005,8.277354,8.006055,0.27129936,0.073349,0.19795036,,
3428846256971995008,85.87660979680436,25.290103499853572,0.8757121129471648,0.033141006,8.231077,8.294157,8.053673,0.24048424,0.063079834,0.1774044,,
3348354618475124224,87.57395545602743,16.572236510258147,0.7356810077861212,0.02538591,8.2430525,9.282287,7.239571,2.0427155,1.0392342,1.0034814,1.3878483,0.3884306
3427692903633738240,87.1606944709259,23.785459522713662,0.9503961453811667,0.03775313,8.244935,8.261858,8.154703,0.107154846,0.01692295,0.090231895,,
3394308706955758336,79.4429187566803,16.449533837452815,0.7558651656772427,0.034743108,8.245884,9.550476,7.1343846,2.4160914,1.3045921,1.1114993,7.780388,2.224549
3428356218382680960,88.37958814636016,25.742227299006117,0.8878430738730163,0.033046875,8.266228,8.384643,7.9792433,0.40539932,0.11841488,0.28698444,,
3402391938486444288,81.85602020680828,21.48175557666663,0.5419236229320301,0.113350935,8.272319,9.114981,7.348982,1.7659988,0.84266186,0.923337,16.855677,0.5148951
3443134135696407040,87.17223883358045,28.324581820695837,0.6928051743224949,0.034844335,8.2913475,8.382854,8.070334,0.31252003,0.09150696,0.22101307,,
3424813282680030080,89.31171291958805,23.419459903984546,0.5623940732959265,0.02699706,8.305824,8.791796,7.6223087,1.169487,0.48597145,0.68351555,,
3442653713538990848,84.74173566806219,28.460119304721758,0.5661920023807501,0.029978845,8.318701,8.488965,7.9704204,0.5185447,0.17026424,0.34828043,,
3424062316237900800,89.5230528014446,22.084425132862144,0.5919406287394751,0.032341395,8.347953,9.5105915,7.290552,2.2200394,1.1626387,1.0574007,43.409958,0.58475614
3441380311570070016,86.03291758875224,26.76882566771632,0.6135987565339466,0.021502532,8.349902,8.849461,7.6492934,1.2001672,0.49955845,0.70060873,,
3416797533675016192,83.60611990616155,24.85325677275112,0.8299291982830354,0.02773964,8.375117,9.90163,7.1798215,2.721809,1.5265131,1.1952958,,
3441703598051819776,85.13523155780433,27.44277678094657,0.5952712829577429,0.083935335,8.37658,8.468679,8.172397,0.29628277,0.09209919,0.20418358,,
3443120735398446976,87.2677677595459,28.231501706770807,0.8303200505163161,0.03555275,8.405668,9.846155,7.2334523,2.6127028,1.4404869,1.1722159,24.204401,1.4957349
3401371381241337216,80.08709507685577,18.593347470498298,0.8749174329833094,0.021988926,8.40567,9.366129,7.4467444,1.9193845,0.96045876,0.9589257,1.4254532,0.1494001
3397309819647149568,83.52518629033389,17.585582022015263,0.8768574350133782,0.039018147,8.410642,10.841002,7.0318437,3.8091588,2.4303608,1.378798,,
3428891268228873216,85.41248283909678,25.513526247619236,0.34083295753326626,0.10296586,8.43323,8.437745,8.367144,0.07060146,0.004514694,0.06608677,,
3374662152155979392,90.72137352317397,19.477541415336972,0.5812139061083758,0.02444915,8.467837,9.411424,7.5134387,1.897985,0.94358635,0.95439863,27.798874,0.24679813
3428075117067134976,89.32890888405227,25.001962393775056,0.7875444468576231,0.058634788,8.507622,9.673132,7.444354,2.228778,1.1655102,1.0632677,2.5182464,2.420062
3399993525669746304,86.57674237369093,20.694239333372945,0.8562644348778935,0.030680453,8.518086,10.447721,7.2012095,3.246511,1.9296341,1.3168769,,
3424821769534995584,89.40948481280317,23.558009614001616,0.4841541520250533,0.02230548,8.530073,9.798632,7.436516,2.3621159,1.2685585,1.0935574,21.082718,0.22129382
3429829357806054784,89.58206779325614,25.9734313707798,0.7717768635189421,0.033561315,8.530603,10.248475,7.2732496,2.9752254,1.7178717,1.2573538,7.722424,0.49413875
3403262098860685312,85.97184065707334,21.951928481784414,0.9895598478282537,0.07579312,8.546741,8.640786,8.300066,0.34072018,0.09404564,0.24667454,,
3396869022861051520,83.05764189012525,16.15649858523654,0.7901997812218234,0.029319303,8.572534,9.930194,7.443721,2.486473,1.3576603,1.1288128,11.9525,0.41135243
3441375569926160768,86.16172396605481,26.700952663776242,0.6831466408809975,0.053487778,8.57726,9.662111,7.5558367,2.1062746,1.0848513,1.0214233,3.0074923,2.6746955
3424872037832880000,89.86813575046757,23.754536059687197,0.2766087635824164,0.03775784,8.599201,10.4437685,7.3381376,3.1056309,1.8445673,1.2610636,23.902496,0.34031293
3441207615229815040,84.72739245821431,26.31577524440175,0.5245380785708109,0.023250582,8.601999,8.987547,8.0104475,0.9770994,0.38554764,0.5915518,,
3431057340497305856,88.41904444494045,27.52927460378551,0.4240944813614073,0.021539357,8.628222,9.32726,7.7851577,1.5421023,0.69903755,0.8430648,8.73405,0.27994597
3398823851456778624,87.96409228864253,19.109647570484725,0.9270286709582183,0.032138348,8.630369,9.755422,7.5733123,2.1821094,1.1250525,1.0570569,95.68704,1.0414349
3440953387524972416,85.47038744259797,26.03956304255087,0.6902876307615242,0.01842442,8.630441,9.163559,7.93117,1.232389,0.53311825,0.6992707,9.320718,0.2068841
3402798723430027136,84.2545233590131,20.763982089623088,0.6227233254972601,0.02920619,8.634319,10.183196,7.429834,2.7533622,1.5488768,1.2044854,6.281152,0.3319225
3403084489075795968,86.23431720845916,21.460678320605215,0.8121418880230686,0.030897189,8.634648,8.707018,8.432789,0.27422905,0.072369576,0.20185947,,
3423998441484396544,88.49322920903086,21.83628761908745,0.860240683791477,0.027770573,8.646598,8.662322,8.535926,0.12639618,0.015724182,0.110672,,
3404405930253624064,85.06662289983718,23.400368247032375,0.9329981551893171,0.019863438,8.660056,9.589172,7.7143154,1.874857,0.92911625,0.9457407,-49.09248,0.11805726
3429580215344185088,89.44249868726799,25.172063950155213,0.8806655485540937,0.04123211,8.662455,8.754005,8.450137,0.3038683,0.09155083,0.21231747,,
3424024073849278592,89.19407858333122,21.734042921502358,0.6848252922776604,0.019625073,8.667506,9.06756,8.069594,0.9979658,0.40005398,0.59791183,,
3396838305255401088,85.77290542557029,18.110474196536565,0.7101362995729152,0.02651511,8.671684,10.008533,7.5412784,2.4672542,1.3368483,1.1304059,-17.160164,0.57255715
3424218549969138176,87.51668164889581,21.860835040323334,0.2377326684374345,0.054517146,8.688728,11.444945,7.2113276,4.233618,2.756217,1.4774008,,
3404525334641915136,83.39002834494266,23.34226317918442,0.43877802069020444,0.0186051,8.696807,8.884219,8.341536,0.5426836,0.18741226,0.35527134,,
3441688106106307456,84.42020385076178,27.271274898252095,0.654959795834669,0.01799768,8.699898,8.872818,8.337484,0.53533363,0.17292023,0.3624134,,
3426509004489009152,90.70290939807981,24.911860042765472,0.6179776120776701,0.028982019,8.711819,9.95286,7.607804,2.345056,1.2410412,1.1040149,33.112297,0.9450608
3442195943039763712,82.74855845804652,27.14598331600915,0.885898116491866,0.021715362,8.744898,10.058068,7.6305647,2.4275036,1.3131704,1.1143332,16.070784,0.627207
3429121890792263424,88.07752946493656,25.828242848644543,0.5254335887191524,0.03729595,8.7513485,11.205508,7.358586,3.8469224,2.4541597,1.3927627,2.168324,0.457271
3398654183068727040,88.41797585909113,19.151507023972417,0.7195737172621978,0.030030245,8.751374,10.439579,7.503868,2.935711,1.6882048,1.2475061,17.709675,0.3444808
3407546242838912128,77.45272975121327,18.434772406867314,0.8568386040164407,0.039571326,8.758289,10.657057,7.441666,3.2153907,1.8987675,1.3166232,-6.395261,0.6969141
3428121232132374912,88.32231325285396,24.411494656365946,0.7542857036455191,0.04347615,8.790904,10.65744,7.494027,3.163413,1.8665361,1.2968769,5.092266,0.13362911
3429219919126378112,86.5978547211928,25.543755270978803,0.8215567338581993,0.020838162,8.79697,8.940847,8.474358,0.4664898,0.14387703,0.32261276,,
3413897262519134464,79.41090176031511,20.53538676606021,0.3952131164994033,0.08701041,8.801251,8.911612,8.55453,0.3570814,0.110360146,0.24672127,,
3404174452994657024,84.61480929766878,22.41481843386136,0.7779216625020678,0.022618327,8.8228655,10.1542425,7.690355,2.4638877,1.331377,1.1325107,-11.640908,0.36195982
3399417862613276800,85.6587342102615,19.364238117509466,0.6524941039272012,0.059346903,8.825557,11.424158,7.421305,4.002853,2.5986013,1.4042516,,
3403787523683828992,84.27268451393078,22.116909451202314,0.835410037191856,0.02252001,8.836616,8.88718,8.692472,0.19470787,0.050564766,0.1441431,,
3390753401748006784,81.54294447453829,15.122433187569976,0.9319813756587517,0.019421563,8.856702,9.92079,7.8476443,2.0731454,1.0640879,1.0090575,24.320604,0.30520767
3428976686539350528,87.6476488826735,25.22774065895878,0.8351432117096712,0.0251104,8.865101,9.942568,7.845739,2.096829,1.077467,1.019362,,
3400488443339887744,82.12116236731691,18.57449136729759,0.6864763981739448,0.03081749,8.869736,10.4705515,7.6583433,2.8122082,1.6008158,1.2113924,,
3403263576329830144,86.04896244224172,21.98620468562519,0.9166359754172666,0.019972542,8.873984,9.932222,7.860909,2.0713134,1.058238,1.0130754,,
3423321550341583104,91.15102802342551,21.060285571844386,0.5863964019794106,0.019767292,8.875779,10.086047,7.8047485,2.2812986,1.210268,1.0710306,31.410372,0.3215856
3441243456730241920,84.07959046252883,26.357756704529045,0.6415002304628652,0.040745627,8.8864355,9.229616,8.26302,0.9665966,0.34318066,0.62341595,,
3402964612247302528,84.09589769670508,21.186501733418485,0.5215618073280596,0.01972693,8.889954,9.027034,8.570819,0.4562149,0.1370802,0.3191347,,
3348406501675971456,87.27512051022701,16.718341665599883,0.5129559436684101,0.025240695,8.902558,10.08167,7.8370714,2.2445984,1.1791115,1.0654869,41.30695,0.40962288
3403982691294313216,82.28877717854145,22.07268018712676,0.8374841823743857,0.032466352,8.90586,10.617987,7.6526847,2.965302,1.7121267,1.2531753,,
3441732292729818752,84.93506373732905,27.780843942783203,0.6544891415434938,0.028293895,8.921027,8.961762,8.783044,0.17871857,0.040735245,0.13798332,,
3398260111230028160,86.73549011098027,17.90861003901783,0.45845765377859676,0.04687522,8.927369,11.16481,7.5501614,3.6146488,2.237441,1.3772078,,
3423374292539155712,91.00462083660615,21.22575396140802,0.9214400447777895,0.07658443,8.935639,12.492283,7.3658895,5.1263933,3.5566435,1.5697498,,
3398805194118929024,89.31052727151265,19.947180304449862,0.9168510095091489,0.02250774,8.937426,9.007095,8.763974,0.24312115,0.06966972,0.17345142,,
3441330627388527616,85.95723473523265,26.426317192435253,0.8669866407623411,0.032308593,8.938783,8.93785,8.880619,0.05723095,-9.326935E-4,0.058163643,,
3428403840980517120,86.20495749609017,23.795444908077688,0.7797196037208715,0.028297743,8.946527,10.394043,7.7700987,2.6239443,1.4475164,1.1764278,54.413727,0.6447134
3424748785153094784,89.69510736237274,23.250782885132,0.4247132958441166,0.031484332,8.947532,9.189744,8.518405,0.67133904,0.2422123,0.42912674,,
3424828160446298880,89.41566274418066,23.69809397072156,-0.5400890442469055,0.4264655,8.9527,10.266815,7.8064256,2.4603896,1.3141155,1.1462741,9.013081,0.29519358
3396609125801105536,85.6020595538368,16.963963167716397,0.4189095690055718,0.04537518,8.95563,11.342521,7.5532255,3.7892952,2.3868904,1.4024048,,
3348140999683619584,87.84479183685004,16.14592650805975,0.7592752645740101,0.050178923,8.969997,11.23193,7.5883155,3.6436143,2.2619324,1.3816819,,
3423422778428634624,91.27981131390993,21.628999554689777,0.6669821740958919,0.028616857,8.97238,9.008572,8.856053,0.15251827,0.03619194,0.11632633,,
3398004882795330560,87.56808050788347,17.45185245400841,0.9010110755588289,0.017265964,8.973415,9.879382,8.041785,1.8375969,0.90596676,0.93163013,84.890976,0.12276657
3429519531748056576,89.97314433268572,25.088619351155913,0.9183153131033188,0.020262666,8.987453,9.120864,8.692627,0.42823696,0.13341045,0.2948265,,
3401032804674830592,83.50673477672646,19.626499913602792,0.5346863879736685,0.028349005,9.008551,10.195002,7.9378095,2.2571921,1.186451,1.0707412,2.6809208,2.4389231
3398166755820293888,88.14344363327946,18.29022651613306,0.5999346886309699,0.033299047,9.015493,10.990505,7.706031,3.2844744,1.9750118,1.3094625,-2.78555,0.48372504
3400739509948605056,81.3325392326726,18.97828404477762,0.6149293223883796,0.021777887,9.018451,10.301801,7.916421,2.3853798,1.28335,1.1020298,,
3398692661678464384,89.07561495117538,19.18587789129769,0.4795638534857468,0.04761349,9.019065,11.631188,7.5998096,4.0313787,2.6121235,1.4192553,,
3348185809080451968,86.68363688494328,15.54414858448585,0.8851864414633918,0.017443707,9.024797,10.029304,8.040172,1.9891319,1.0045061,0.9846258,51.45985,0.33092627
3394063889523384192,80.57217013871366,16.162044624407383,0.9811471802235807,0.02222053,9.027927,10.313245,7.916668,2.396577,1.2853174,1.1112595,22.106342,0.1482129
3415634422172223360,78.97404842007704,23.17686649862314,0.7117069677968748,0.018454662,9.036144,10.023745,8.060737,1.9630079,0.9876003,0.9754076,-13.799696,0.37299272
3404219910928409856,84.55756108890867,22.820220835882857,0.667953376067444,0.041147787,9.0430355,11.41084,7.71675,3.69409,2.3678045,1.3262854,21.422005,1.4107004
3424624682076037120,90.88564667843546,23.32614203901842,0.4908624932348483,0.023095801,9.04813,9.545898,8.359698,1.1862001,0.4977684,0.68843174,,
3398694727560343552,89.14789341692413,19.241740404149915,0.8483339760913121,0.028643586,9.055403,9.105345,8.90966,0.19568443,0.049942017,0.14574242,,
3422802099816110720,90.26222652292327,20.234740495974997,0.5754003752807397,0.036185127,9.057184,9.14256,8.8569975,0.28556252,0.085375786,0.20018673,,
3442686703181961728,85.00283671064086,28.713482239914608,0.8613546960945977,0.15508677,9.06065,13.126729,7.2754464,5.8512826,4.066079,1.7852035,,
3404337279497168256,85.58482345328453,23.169366502459738,0.795392237299241,0.022201,9.062415,10.4278555,7.9232116,2.504644,1.3654404,1.1392035,42.531597,0.34218663
3399945658256702080,86.68878693408429,20.322290701459117,0.8418231162049754,0.021025684,9.070098,10.023705,8.110554,1.9131508,0.9536066,0.9595442,,
3429271282637701760,86.82594623819045,25.960908873727206,0.8186923145053433,0.039671537,9.070877,9.16281,8.858835,0.3039751,0.09193325,0.21204185,,
3441695523513083520,84.79443105352746,27.503453511363357,0.7557960743616752,0.04902275,9.072687,9.706662,8.289025,1.4176369,0.633975,0.78366184,23.77782,2.4315999
3399840276940184064,88.48654054188779,20.67645030570123,0.6537243198980912,0.031306006,9.083755,10.767225,7.8430767,2.9241486,1.6834707,1.2406778,18.52031,0.6022709
3428117315122250880,87.95173521322158,24.525506337454605,0.591082925182101,0.024775388,9.083981,9.942087,8.168947,1.77314,0.8581066,0.91503334,,
3403282886502612736,86.54483638716962,22.212013804195138,0.9924801518642278,0.028151164,9.092838,9.083462,9.062499,0.020962715,-0.009376526,0.030339241,,
3442131037493952384,83.65260073418901,27.59265782422758,0.5058179999595351,0.014909032,9.09394,9.4579,8.521378,0.9365225,0.36396027,0.5725622,,
3403250450909784192,86.10900512404086,21.88845710007915,0.663119583131468,0.034634095,9.095046,11.166269,7.8019633,3.364306,2.0712233,1.2930827,-9.537045,1.2208109
3429524861805902592,90.05469923960713,25.198318309505826,0.8409108119618784,0.0274572,9.098439,9.20862,8.860314,0.3483057,0.110180855,0.23812485,,
3396053700629481856,83.7747363295308,15.721433459608336,0.7467824822427789,0.015732162,9.099293,10.014853,8.158981,1.8558712,0.91555977,0.94031143,5.9512963,1.1350808
3398112536153528576,87.73478414252916,17.746376901303957,0.4792756522473732,0.025902336,9.100879,10.436462,7.970344,2.4661183,1.3355837,1.1305346,27.592901,0.5196235
3415542058898908032,78.53378177479281,22.93300612893274,0.9646172587650819,0.022911798,9.105955,10.090919,8.130728,1.9601908,0.9849634,0.97522736,-2.7213545,0.3282937
3397889026053940096,84.79582520511573,18.935200972475183,0.60351620824988,0.022620382,9.118008,9.222282,8.883246,0.339036,0.10427475,0.23476124,,
3403897204265372416,82.16987027269565,21.69040566691653,0.7554646599481141,0.022736883,9.125071,9.964509,8.233148,1.7313614,0.83943844,0.89192295,31.36615,14.3162365
3415807286015345024,78.19700087014705,23.47378844460678,0.9969392866356916,0.03695609,9.140127,11.272044,7.7914324,3.4806118,2.131917,1.3486948,-2.6572108,0.35447285
3424847917296871168,89.97089208861931,23.383268219801458,0.7200276931603679,0.023238497,9.14958,10.455106,8.038081,2.4170246,1.3055258,1.1114988,12.229762,0.49916357
3415625866597138560,79.74523633254849,23.50886294989122,0.9711907392821444,0.06753917,9.15064,12.089024,7.6913238,4.3977,2.938384,1.4593158,,
3396511883444350208,85.86097894890325,16.97280344756582,0.8486494647987951,0.02914531,9.155885,9.846959,8.346622,1.5003366,0.6910744,0.8092623,15.685133,2.0181754
3397826761910653696,84.3228150369711,18.312026423151263,0.9462532946363249,0.020675356,9.155914,10.144895,8.179155,1.9657393,0.9889803,0.97675896,,
3349928839949091712,87.42653757852787,17.018292755856656,0.825137162024386,0.01614346,9.16084,9.753608,8.425899,1.3277092,0.5927677,0.7349415,17.666658,0.26122433
3398932703107397888,88.0103895890375,19.873839192694433,0.8901253061535382,0.020128349,9.170525,9.868703,8.361087,1.507616,0.6981783,0.80943775,-18.091278,0.54710245
3429498675385381248,90.04422994134924,24.87687241937941,0.4979149023606189,0.018448329,9.1721325,10.274623,8.143985,2.1306381,1.1024904,1.0281477,16.40941,0.24149145
3421325455702835328,80.72560685519201,27.80058265449167,0.9892528055566195,0.023269841,9.1775255,10.2371025,8.166527,2.0705757,1.059577,1.0109987,-1.5213735,0.19104913
3399713115845212928,87.22148311593487,20.092123193868172,0.7032788958175403,0.019438641,9.180804,9.910783,8.351135,1.5596476,0.72997856,0.829669,8.344612,0.1886787
3428017461423838336,89.06053292810577,24.511613954398687,0.9989268620366796,0.0186998,9.181774,10.086929,8.252105,1.8348246,0.9051552,0.9296694,24.945602,0.27727523
3424847328882731008,90.03364776664627,23.368370922847273,0.6893043315236391,0.029850423,9.182031,10.785717,7.968875,2.816842,1.6036863,1.2131557,2.9075692,1.0610684
3422966201926810624,90.1898159426033,20.69525830670248,0.8021334703710284,0.01464659,9.188316,9.686562,8.507897,1.1786642,0.49824524,0.68041897,21.599117,1.8953161
3398795053697612288,89.20349146958229,19.739255534467215,0.7670321815205161,0.021103196,9.196451,10.208014,8.210889,1.9971247,1.0115623,0.9855623,18.796694,0.49150726
3423866500089693952,88.49253809722875,20.876294779223066,0.3265081816576571,0.01695211,9.203971,9.323511,8.939619,0.38389206,0.119540215,0.26435184,,
3415214649247846144,76.31490694933427,21.969634159208773,0.4943232928846596,0.0271829,9.207362,10.652438,8.04942,2.6030178,1.445076,1.1579418,17.414791,0.23095381
3394335129594381312,79.41911723976608,16.756434331085615,0.7661510549285812,0.045185935,9.209308,11.380661,7.847139,3.5335221,2.1713533,1.3621688,,
3396569023693469568,85.27119813599641,16.591650141005154,0.6898816942462103,0.0413893,9.212311,11.002029,7.940364,3.0616655,1.7897186,1.2719469,37.51962,1.9644219
3424552801502775808,89.8102534372804,22.984749065212437,0.9396076879346396,0.020487228,9.215221,9.379263,8.897241,0.4820223,0.16404152,0.31798077,,
3398590991212088448,88.99432226882801,18.890380636347743,0.7067150959103132,0.017413296,9.216613,9.95371,8.382347,1.5713625,0.7370968,0.8342657,-0.5127502,0.27245665
3417397763945224192,79.61155247328122,24.212193122465337,0.8410308679078089,0.023235582,9.219079,10.581841,8.092396,2.4894457,1.3627625,1.1266832,,
3396468388312547328,87.01178089838386,16.95938965511276,0.839105611555307,0.019286372,9.220516,9.877758,8.436933,1.4408255,0.6572418,0.78358364,2.8831148,0.29653922
3423069869555523712,89.83426625264333,20.885260761841046,0.8925509789026298,0.014279255,9.228308,10.042298,8.345031,1.6972675,0.8139906,0.88327694,1.4566059,0.3139666
3390061293537965824,83.27490077373874,15.404479841123997,0.7425336745999618,0.020445766,9.229053,10.361044,8.189301,2.1717434,1.1319914,1.039752,31.37546,0.11903878
3403032021757723136,84.37405026169758,21.968369361375967,0.7671041059766303,0.031500395,9.236629,10.900173,7.9938455,2.9063277,1.6635447,1.2427831,-7.759802,0.53267145
3414403621982928640,80.14996905739935,21.55005578963716,0.8441775958544584,0.033025924,9.236821,10.903912,8.011317,2.8925943,1.6670904,1.2255039,44.38837,0.48722708
3397876072432565632,84.89527154163677,18.877282371567148,0.7698230810085303,0.061882634,9.242254,12.205697,7.743571,4.4621263,2.9634428,1.4986835,,
3403361432864672640,85.66074544674001,22.0221400290458,0.6219294206828401,0.048928924,9.243073,12.072933,7.7660103,4.306923,2.8298597,1.4770632,,
3349949185213805952,88.03942616261433,17.170034448827355,0.8360194053591965,0.01762933,9.246835,10.200372,8.288407,1.9119644,0.953537,0.9584274,26.65416,0.35412169
3394568638376359424,80.33546325661645,17.935075763447642,0.883920507547463,0.016995333,9.248156,10.220918,8.281276,1.939642,0.9727621,0.96687984,,
3396448322225147648,86.5513250536265,16.82517825608395,0.7080881106229467,0.015261054,9.24875,10.281385,8.252353,2.0290327,1.0326357,0.996397,-28.099943,0.19681801
3396761511240376832,86.1774819380807,17.65072906810914,0.6196078109145432,0.058625624,9.259052,12.099625,7.80232,4.2973046,2.8405724,1.4567323,,
3401303074081196288,82.68344629255134,20.252882789155898,0.6719392471545959,0.020494236,9.265638,10.597558,8.141807,2.4557514,1.3319197,1.1238317,-1.9106518,0.33214432
